method;N;M;threads;chunkSize;ExecutingTime;
Dynamic;130;130;3;81;0.00580053;
Dynamic;130;130;3;91;0.00656721;
Dynamic;130;130;3;101;0.00726965;
Dynamic;130;130;3;111;0.00799551;
Dynamic;130;130;3;121;0.00871234;
Dynamic;130;130;4;1;0.00246637;
Dynamic;130;130;4;11;0.00246182;
Dynamic;130;130;4;21;0.00305047;
Dynamic;130;130;4;31;0.00262947;
Dynamic;130;130;4;41;0.002953;
Dynamic;130;130;4;51;0.00388349;
Dynamic;130;130;4;61;0.0045717;
Dynamic;130;130;4;71;0.00508163;
Dynamic;130;130;4;81;0.00594161;
Dynamic;130;130;4;91;0.0068729;
Dynamic;130;130;4;101;0.00722683;
Dynamic;130;130;4;111;0.00804751;
Dynamic;130;130;4;121;0.0089504;
Dynamic;130;130;5;1;0.00195314;
Dynamic;130;130;5;11;0.00237089;
Dynamic;130;130;5;21;0.00302671;
Dynamic;130;130;5;31;0.00230267;
Dynamic;130;130;5;41;0.0029965;
Dynamic;130;130;5;51;0.00382403;
Dynamic;130;130;5;61;0.00434027;
Dynamic;130;130;5;71;0.00509171;
Dynamic;130;130;5;81;0.00588557;
Dynamic;130;130;5;91;0.00705021;
Dynamic;130;130;5;101;0.00783966;
Dynamic;130;130;5;111;0.0080572;
Dynamic;130;130;5;121;0.00943598;
Dynamic;130;130;6;1;0.00161405;
Dynamic;130;130;6;11;0.00162251;
Dynamic;130;130;6;21;0.00180604;
Dynamic;130;130;6;31;0.00269859;
Dynamic;130;130;6;41;0.00310332;
Dynamic;130;130;6;51;0.00368479;
Dynamic;130;130;6;61;0.00436855;
Dynamic;130;130;6;71;0.00509922;
Dynamic;130;130;6;81;0.00580985;
Dynamic;130;130;6;91;0.00662202;
Dynamic;130;130;6;101;0.00762799;
Dynamic;130;130;6;111;0.00825188;
Dynamic;130;130;6;121;0.0100841;
Dynamic;130;130;7;1;0.00176321;
Dynamic;130;130;7;11;0.00162976;
Dynamic;130;130;7;21;0.00207146;
Dynamic;130;130;7;31;0.00223649;
Dynamic;130;130;7;41;0.00336817;
Dynamic;130;130;7;51;0.00397951;
Dynamic;130;130;7;61;0.00451407;
Dynamic;130;130;7;71;0.00513009;
Dynamic;130;130;7;81;0.00583207;
Dynamic;130;130;7;91;0.00668424;
Dynamic;130;130;7;101;0.00804853;
Dynamic;130;130;7;111;0.00814367;
Dynamic;130;130;7;121;0.00891908;
Dynamic;130;130;8;1;0.00122889;
Dynamic;130;130;8;11;0.00162204;
Dynamic;130;130;8;21;0.00186456;
Dynamic;130;130;8;31;0.00273669;
Dynamic;130;130;8;41;0.0043281;
Dynamic;130;130;8;51;0.00416434;
Dynamic;130;130;8;61;0.00887256;
Dynamic;130;130;8;71;0.00517554;
Dynamic;130;130;8;81;0.00581702;
Dynamic;130;130;8;91;0.00685153;
Dynamic;130;130;8;101;0.00788814;
Dynamic;130;130;8;111;0.00894713;
Dynamic;130;130;8;121;0.0109953;
Dynamic;140;140;1;1;0.0157155;
Dynamic;140;140;1;11;0.0117623;
Dynamic;140;140;1;21;0.0119404;
Dynamic;140;140;1;31;0.0117975;
Dynamic;140;140;1;41;0.0119642;
Dynamic;140;140;1;51;0.0122168;
Dynamic;140;140;1;61;0.0122632;
Dynamic;140;140;1;71;0.0122551;
Dynamic;140;140;1;81;0.012676;
Dynamic;140;140;1;91;0.0125306;
Dynamic;140;140;1;101;0.0128275;
Dynamic;140;140;1;111;0.0125328;
Dynamic;140;140;1;121;0.0159191;
Dynamic;140;140;1;131;0.0121985;
Dynamic;140;140;2;1;0.00612539;
Dynamic;140;140;2;11;0.00633654;
Dynamic;140;140;2;21;0.0064868;
Dynamic;140;140;2;31;0.00676045;
Dynamic;140;140;2;41;0.00715846;
Dynamic;140;140;2;51;0.00771303;
Dynamic;140;140;2;61;0.00682749;
Dynamic;140;140;2;71;0.00646324;
Dynamic;140;140;2;81;0.00697017;
Dynamic;140;140;2;91;0.00790181;
Dynamic;140;140;2;101;0.00884171;
Dynamic;140;140;2;111;0.0110667;
Dynamic;140;140;2;121;0.0105558;
Dynamic;140;140;2;131;0.0111405;
Dynamic;140;140;3;1;0.00579697;
Dynamic;140;140;3;11;0.00429104;
Dynamic;140;140;3;21;0.00465382;
Dynamic;140;140;3;31;0.00518759;
Dynamic;140;140;3;41;0.00483542;
Dynamic;140;140;3;51;0.00435069;
Dynamic;140;140;3;61;0.00528594;
Dynamic;140;140;3;71;0.00606716;
Dynamic;140;140;3;81;0.00684933;
Dynamic;140;140;3;91;0.00752744;
Dynamic;140;140;3;101;0.00840167;
Dynamic;140;140;3;111;0.00934191;
Dynamic;140;140;3;121;0.0104647;
Dynamic;140;140;3;131;0.0125699;
Dynamic;140;140;4;1;0.00315504;
Dynamic;140;140;4;11;0.003431;
Dynamic;140;140;4;21;0.00361702;
Dynamic;140;140;4;31;0.00391836;
Dynamic;140;140;4;41;0.00409393;
Dynamic;140;140;4;51;0.0048852;
Dynamic;140;140;4;61;0.00524034;
Dynamic;140;140;4;71;0.00624448;
Dynamic;140;140;4;81;0.00685579;
Dynamic;140;140;4;91;0.00789889;
Dynamic;140;140;4;101;0.0112904;
Dynamic;140;140;4;111;0.00952331;
Dynamic;140;140;4;121;0.010546;
Dynamic;140;140;4;131;0.0134223;
Dynamic;140;140;5;1;0.00250453;
Dynamic;140;140;5;11;0.00276007;
Dynamic;140;140;5;21;0.00348628;
Dynamic;140;140;5;31;0.00267038;
Dynamic;140;140;5;41;0.00371433;
Dynamic;140;140;5;51;0.0043089;
Dynamic;140;140;5;61;0.00526201;
Dynamic;140;140;5;71;0.00607299;
Dynamic;140;140;5;81;0.00681046;
Dynamic;140;140;5;91;0.00768827;
Dynamic;140;140;5;101;0.00854123;
Dynamic;140;140;5;111;0.00970953;
Dynamic;140;140;5;121;0.0136107;
Dynamic;140;140;5;131;0.0113793;
Dynamic;140;140;6;1;0.0020082;
Dynamic;140;140;6;11;0.0024611;
Dynamic;140;140;6;21;0.00296313;
Dynamic;140;140;6;31;0.00271585;
Dynamic;140;140;6;41;0.00365589;
Dynamic;140;140;6;51;0.0043159;
Dynamic;140;140;6;61;0.00550487;
Dynamic;140;140;6;71;0.00643023;
Dynamic;140;140;6;81;0.00675025;
Dynamic;140;140;6;91;0.00781142;
Dynamic;140;140;6;101;0.00866134;
Dynamic;140;140;6;111;0.00948832;
Dynamic;140;140;6;121;0.0103901;
Dynamic;140;140;6;131;0.0116739;
Dynamic;140;140;7;1;0.00175139;
Dynamic;140;140;7;11;0.00188164;
Dynamic;140;140;7;21;0.00186229;
Dynamic;140;140;7;31;0.00266144;
Dynamic;140;140;7;41;0.00366065;
Dynamic;140;140;7;51;0.00436252;
Dynamic;140;140;7;61;0.00546497;
Dynamic;140;140;7;71;0.00616277;
Dynamic;140;140;7;81;0.00761738;
Dynamic;140;140;7;91;0.00759561;
Dynamic;140;140;7;101;0.0103886;
Dynamic;140;140;7;111;0.00974682;
Dynamic;140;140;7;121;0.0104829;
Dynamic;140;140;7;131;0.0120856;
Dynamic;140;140;8;1;0.00151916;
Dynamic;140;140;8;11;0.00191458;
Dynamic;140;140;8;21;0.00185392;
Dynamic;140;140;8;31;0.00261586;
Dynamic;140;140;8;41;0.00363887;
Dynamic;140;140;8;51;0.00434263;
Dynamic;140;140;8;61;0.00531634;
Dynamic;140;140;8;71;0.00762264;
Dynamic;140;140;8;81;0.0069226;
Dynamic;140;140;8;91;0.00771325;
Dynamic;140;140;8;101;0.00915788;
Dynamic;140;140;8;111;0.0102827;
Dynamic;140;140;8;121;0.0103898;
Dynamic;140;140;8;131;0.011394;
Dynamic;150;150;1;1;0.0144126;
Dynamic;150;150;1;11;0.0141146;
Dynamic;150;150;1;21;0.0141535;
Dynamic;150;150;1;31;0.0141807;
Dynamic;150;150;1;41;0.0141452;
Dynamic;150;150;1;51;0.0142231;
Dynamic;150;150;1;61;0.0141202;
Dynamic;150;150;1;71;0.0141731;
Dynamic;150;150;1;81;0.0141532;
Dynamic;150;150;1;91;0.0141462;
Dynamic;150;150;1;101;0.0141279;
Dynamic;150;150;1;111;0.0141598;
Dynamic;150;150;1;121;0.0141435;
Dynamic;150;150;1;131;0.0141699;
Dynamic;150;150;1;141;0.0141465;
Dynamic;150;150;2;1;0.00724072;
Dynamic;150;150;2;11;0.00723471;
Dynamic;150;150;2;21;0.00792875;
Dynamic;150;150;2;31;0.00829844;
Dynamic;150;150;2;41;0.00769318;
Dynamic;150;150;2;51;0.00930054;
Dynamic;150;150;2;61;0.00840148;
Dynamic;150;150;2;71;0.00743551;
Dynamic;150;150;2;81;0.00765044;
Dynamic;150;150;2;91;0.0086216;
Dynamic;150;150;2;101;0.00965453;
Dynamic;150;150;2;111;0.010742;
Dynamic;150;150;2;121;0.0113846;
Dynamic;150;150;2;131;0.012377;
Dynamic;150;150;2;141;0.0135689;
Dynamic;150;150;3;1;0.00487832;
Dynamic;150;150;3;11;0.00526643;
Dynamic;150;150;3;21;0.00613291;
Dynamic;150;150;3;31;0.00602836;
Dynamic;150;150;3;41;0.00659882;
Dynamic;150;150;3;51;0.00516454;
Dynamic;150;150;3;61;0.00608284;
Dynamic;150;150;3;71;0.00675341;
Dynamic;150;150;3;81;0.0088312;
Dynamic;150;150;3;91;0.00876192;
Dynamic;150;150;3;101;0.0097708;
Dynamic;150;150;3;111;0.0105091;
Dynamic;150;150;3;121;0.0115079;
Dynamic;150;150;3;131;0.0125476;
Dynamic;150;150;3;141;0.0140729;
Dynamic;150;150;4;1;0.00367789;
Dynamic;150;150;4;11;0.00416843;
Dynamic;150;150;4;21;0.0040625;
Dynamic;150;150;4;31;0.00547971;
Dynamic;150;150;4;41;0.00406242;
Dynamic;150;150;4;51;0.00506266;
Dynamic;150;150;4;61;0.00598386;
Dynamic;150;150;4;71;0.00695809;
Dynamic;150;150;4;81;0.00774544;
Dynamic;150;150;4;91;0.00909375;
Dynamic;150;150;4;101;0.00980431;
Dynamic;150;150;4;111;0.0108646;
Dynamic;150;150;4;121;0.0119982;
Dynamic;150;150;4;131;0.0128823;
Dynamic;150;150;4;141;0.0135471;
Dynamic;150;150;5;1;0.00291885;
Dynamic;150;150;5;11;0.00313507;
Dynamic;150;150;5;21;0.00402146;
Dynamic;150;150;5;31;0.00312924;
Dynamic;150;150;5;41;0.00394322;
Dynamic;150;150;5;51;0.00485535;
Dynamic;150;150;5;61;0.00588918;
Dynamic;150;150;5;71;0.00682524;
Dynamic;150;150;5;81;0.0080741;
Dynamic;150;150;5;91;0.00882361;
Dynamic;150;150;5;101;0.00985158;
Dynamic;150;150;5;111;0.010827;
Dynamic;150;150;5;121;0.0118983;
Dynamic;150;150;5;131;0.0127476;
Dynamic;150;150;5;141;0.0137821;
Dynamic;150;150;6;1;0.0024583;
Dynamic;150;150;6;11;0.00309442;
Dynamic;150;150;6;21;0.00406366;
Dynamic;150;150;6;31;0.00300293;
Dynamic;150;150;6;41;0.0039083;
Dynamic;150;150;6;51;0.00481752;
Dynamic;150;150;6;61;0.00584579;
Dynamic;150;150;6;71;0.00680074;
Dynamic;150;150;6;81;0.00768341;
Dynamic;150;150;6;91;0.0087238;
Dynamic;150;150;6;101;0.00991664;
Dynamic;150;150;6;111;0.0108896;
Dynamic;150;150;6;121;0.0117961;
Dynamic;150;150;6;131;0.0126227;
Dynamic;150;150;6;141;0.0136852;
Dynamic;150;150;7;1;0.00209387;
Dynamic;150;150;7;11;0.00217234;
Dynamic;150;150;7;21;0.00225706;
Dynamic;150;150;7;31;0.00299379;
Dynamic;150;150;7;41;0.00397008;
Dynamic;150;150;7;51;0.00481589;
Dynamic;150;150;7;61;0.00584106;
Dynamic;150;150;7;71;0.00824807;
Dynamic;150;150;7;81;0.00769589;
Dynamic;150;150;7;91;0.00887846;
Dynamic;150;150;7;101;0.00986554;
Dynamic;150;150;7;111;0.0107304;
Dynamic;150;150;7;121;0.0118552;
Dynamic;150;150;7;131;0.0128861;
Dynamic;150;150;7;141;0.0137159;
Dynamic;150;150;8;1;0.00185882;
Dynamic;150;150;8;11;0.00210224;
Dynamic;150;150;8;21;0.00206828;
Dynamic;150;150;8;31;0.00312078;
Dynamic;150;150;8;41;0.00394619;
Dynamic;150;150;8;51;0.00619485;
Dynamic;150;150;8;61;0.00582425;
Dynamic;150;150;8;71;0.00726733;
Dynamic;150;150;8;81;0.00808795;
Dynamic;150;150;8;91;0.00880937;
Dynamic;150;150;8;101;0.00976415;
Dynamic;150;150;8;111;0.0108567;
Dynamic;150;150;8;121;0.0117078;
Dynamic;150;150;8;131;0.0127467;
Dynamic;150;150;8;141;0.0137022;
Dynamic;160;160;1;1;0.017959;
Dynamic;160;160;1;11;0.0171454;
Dynamic;160;160;1;21;0.017153;
Dynamic;160;160;1;31;0.0171658;
Dynamic;160;160;1;41;0.0171148;
Dynamic;160;160;1;51;0.017102;
Dynamic;160;160;1;61;0.0171458;
Dynamic;160;160;1;71;0.0174061;
Dynamic;160;160;1;81;0.0173053;
Dynamic;160;160;1;91;0.0173199;
Dynamic;160;160;1;101;0.017227;
Dynamic;160;160;1;111;0.0172357;
Dynamic;160;160;1;121;0.0171597;
Dynamic;160;160;1;131;0.0171257;
Dynamic;160;160;1;141;0.0171463;
Dynamic;160;160;1;151;0.0171369;
Dynamic;160;160;2;1;0.0087425;
Dynamic;160;160;2;11;0.0088789;
Dynamic;160;160;2;21;0.00901496;
Dynamic;160;160;2;31;0.00992835;
Dynamic;160;160;2;41;0.00904895;
Dynamic;160;160;2;51;0.0109697;
Dynamic;160;160;2;61;0.0106484;
Dynamic;160;160;2;71;0.00953904;
Dynamic;160;160;2;81;0.00868996;
Dynamic;160;160;2;91;0.00973688;
Dynamic;160;160;2;101;0.0109044;
Dynamic;160;160;2;111;0.0118942;
Dynamic;160;160;2;121;0.0130319;
Dynamic;160;160;2;131;0.014093;
Dynamic;160;160;2;141;0.0151079;
Dynamic;160;160;2;151;0.016255;
Dynamic;160;160;3;1;0.00578515;
Dynamic;160;160;3;11;0.00591219;
Dynamic;160;160;3;21;0.00673128;
Dynamic;160;160;3;31;0.0066424;
Dynamic;160;160;3;41;0.00834516;
Dynamic;160;160;3;51;0.006209;
Dynamic;160;160;3;61;0.00706241;
Dynamic;160;160;3;71;0.00796518;
Dynamic;160;160;3;81;0.00923923;
Dynamic;160;160;3;91;0.0102183;
Dynamic;160;160;3;101;0.0111547;
Dynamic;160;160;3;111;0.0119314;
Dynamic;160;160;3;121;0.0133572;
Dynamic;160;160;3;131;0.0140872;
Dynamic;160;160;3;141;0.0151501;
Dynamic;160;160;3;151;0.0162889;
Dynamic;160;160;4;1;0.00444689;
Dynamic;160;160;4;11;0.00473369;
Dynamic;160;160;4;21;0.00462075;
Dynamic;160;160;4;31;0.00666784;
Dynamic;160;160;4;41;0.00442839;
Dynamic;160;160;4;51;0.0056039;
Dynamic;160;160;4;61;0.00665602;
Dynamic;160;160;4;71;0.00781583;
Dynamic;160;160;4;81;0.00883003;
Dynamic;160;160;4;91;0.0100519;
Dynamic;160;160;4;101;0.0112638;
Dynamic;160;160;4;111;0.0122589;
Dynamic;160;160;4;121;0.0133854;
Dynamic;160;160;4;131;0.0144275;
Dynamic;160;160;4;141;0.0158292;
Dynamic;160;160;4;151;0.0167436;
Dynamic;160;160;5;1;0.00352007;
Dynamic;160;160;5;11;0.0035703;
Dynamic;160;160;5;21;0.00452885;
Dynamic;160;160;5;31;0.00386529;
Dynamic;160;160;5;41;0.00445168;
Dynamic;160;160;5;51;0.00549545;
Dynamic;160;160;5;61;0.00676751;
Dynamic;160;160;5;71;0.00788006;
Dynamic;160;160;5;81;0.00888017;
Dynamic;160;160;5;91;0.00997255;
Dynamic;160;160;5;101;0.0109702;
Dynamic;160;160;5;111;0.0141339;
Dynamic;160;160;5;121;0.013295;
Dynamic;160;160;5;131;0.0142704;
Dynamic;160;160;5;141;0.0156351;
Dynamic;160;160;5;151;0.0163937;
Dynamic;160;160;6;1;0.00294333;
Dynamic;160;160;6;11;0.00353609;
Dynamic;160;160;6;21;0.00463963;
Dynamic;160;160;6;31;0.00343469;
Dynamic;160;160;6;41;0.00444559;
Dynamic;160;160;6;51;0.00554909;
Dynamic;160;160;6;61;0.00662803;
Dynamic;160;160;6;71;0.00775731;
Dynamic;160;160;6;81;0.00892602;
Dynamic;160;160;6;91;0.0100216;
Dynamic;160;160;6;101;0.0110908;
Dynamic;160;160;6;111;0.012426;
Dynamic;160;160;6;121;0.013346;
Dynamic;160;160;6;131;0.0144563;
Dynamic;160;160;6;141;0.0156074;
Dynamic;160;160;6;151;0.0168821;
Dynamic;160;160;7;1;0.00250338;
Dynamic;160;160;7;11;0.00300202;
Dynamic;160;160;7;21;0.00363318;
Dynamic;160;160;7;31;0.00349037;
Dynamic;160;160;7;41;0.00443327;
Dynamic;160;160;7;51;0.00561834;
Dynamic;160;160;7;61;0.00659183;
Dynamic;160;160;7;71;0.00770052;
Dynamic;160;160;7;81;0.00889405;
Dynamic;160;160;7;91;0.0106765;
Dynamic;160;160;7;101;0.0110536;
Dynamic;160;160;7;111;0.0123421;
Dynamic;160;160;7;121;0.0134082;
Dynamic;160;160;7;131;0.0147136;
Dynamic;160;160;7;141;0.0157195;
Dynamic;160;160;7;151;0.0169215;
Dynamic;160;160;8;1;0.00249714;
Dynamic;160;160;8;11;0.00239966;
Dynamic;160;160;8;21;0.00226696;
Dynamic;160;160;8;31;0.00340204;
Dynamic;160;160;8;41;0.00444344;
Dynamic;160;160;8;51;0.00553707;
Dynamic;160;160;8;61;0.00662945;
Dynamic;160;160;8;71;0.00793335;
Dynamic;160;160;8;81;0.00894275;
Dynamic;160;160;8;91;0.0101653;
Dynamic;160;160;8;101;0.0111161;
Dynamic;160;160;8;111;0.0122434;
Dynamic;160;160;8;121;0.013294;
Dynamic;160;160;8;131;0.0144545;
Dynamic;160;160;8;141;0.0154811;
Dynamic;160;160;8;151;0.01698;
Dynamic;170;170;1;1;0.0205923;
Dynamic;170;170;1;11;0.0205553;
Dynamic;170;170;1;21;0.0205693;
Dynamic;170;170;1;31;0.0205966;
Dynamic;170;170;1;41;0.0205545;
Dynamic;170;170;1;51;0.0204825;
Dynamic;170;170;1;61;0.0205761;
Dynamic;170;170;1;71;0.0206296;
Dynamic;170;170;1;81;0.0206412;
Dynamic;170;170;1;91;0.0205763;
Dynamic;170;170;1;101;0.0205965;
Dynamic;170;170;1;111;0.0205731;
Dynamic;170;170;1;121;0.0206268;
Dynamic;170;170;1;131;0.0205439;
Dynamic;170;170;1;141;0.0204945;
Dynamic;170;170;1;151;0.0206333;
Dynamic;170;170;1;161;0.0204819;
Dynamic;170;170;2;1;0.0104435;
Dynamic;170;170;2;11;0.0106276;
Dynamic;170;170;2;21;0.0104135;
Dynamic;170;170;2;31;0.0112671;
Dynamic;170;170;2;41;0.0106269;
Dynamic;170;170;2;51;0.0123485;
Dynamic;170;170;2;61;0.0132073;
Dynamic;170;170;2;71;0.0119427;
Dynamic;170;170;2;81;0.0107601;
Dynamic;170;170;2;91;0.0110541;
Dynamic;170;170;2;101;0.0124288;
Dynamic;170;170;2;111;0.0134673;
Dynamic;170;170;2;121;0.0146966;
Dynamic;170;170;2;131;0.0159052;
Dynamic;170;170;2;141;0.0171344;
Dynamic;170;170;2;151;0.0182716;
Dynamic;170;170;2;161;0.0194927;
Dynamic;170;170;3;1;0.00692488;
Dynamic;170;170;3;11;0.00721623;
Dynamic;170;170;3;21;0.00764455;
Dynamic;170;170;3;31;0.00750814;
Dynamic;170;170;3;41;0.00986904;
Dynamic;170;170;3;51;0.00833888;
Dynamic;170;170;3;61;0.00753027;
Dynamic;170;170;3;71;0.00901127;
Dynamic;170;170;3;81;0.0101043;
Dynamic;170;170;3;91;0.0113226;
Dynamic;170;170;3;101;0.0125899;
Dynamic;170;170;3;111;0.0135057;
Dynamic;170;170;3;121;0.0148303;
Dynamic;170;170;3;131;0.0163244;
Dynamic;170;170;3;141;0.0170594;
Dynamic;170;170;3;151;0.0183455;
Dynamic;170;170;3;161;0.0195768;
Dynamic;170;170;4;1;0.00527066;
Dynamic;170;170;4;11;0.00538905;
Dynamic;170;170;4;21;0.00550722;
Dynamic;170;170;4;31;0.00757088;
Dynamic;170;170;4;41;0.00580498;
Dynamic;170;170;4;51;0.0063496;
Dynamic;170;170;4;61;0.0075388;
Dynamic;170;170;4;71;0.0088925;
Dynamic;170;170;4;81;0.0100643;
Dynamic;170;170;4;91;0.0119153;
Dynamic;170;170;4;101;0.0125842;
Dynamic;170;170;4;111;0.01421;
Dynamic;170;170;4;121;0.015073;
Dynamic;170;170;4;131;0.0164436;
Dynamic;170;170;4;141;0.0175789;
Dynamic;170;170;4;151;0.0189615;
Dynamic;170;170;4;161;0.0196672;
Dynamic;170;170;5;1;0.00462159;
Dynamic;170;170;5;11;0.00463674;
Dynamic;170;170;5;21;0.00513685;
Dynamic;170;170;5;31;0.0056302;
Dynamic;170;170;5;41;0.00514106;
Dynamic;170;170;5;51;0.00629723;
Dynamic;170;170;5;61;0.00758254;
Dynamic;170;170;5;71;0.00883869;
Dynamic;170;170;5;81;0.0103875;
Dynamic;170;170;5;91;0.0112248;
Dynamic;170;170;5;101;0.0127151;
Dynamic;170;170;5;111;0.0139642;
Dynamic;170;170;5;121;0.0151781;
Dynamic;170;170;5;131;0.0161738;
Dynamic;170;170;5;141;0.0177537;
Dynamic;170;170;5;151;0.0195383;
Dynamic;170;170;5;161;0.0196326;
Dynamic;170;170;6;1;0.00359293;
Dynamic;170;170;6;11;0.00404746;
Dynamic;170;170;6;21;0.00511771;
Dynamic;170;170;6;31;0.0038857;
Dynamic;170;170;6;41;0.00502351;
Dynamic;170;170;6;51;0.0063053;
Dynamic;170;170;6;61;0.00756235;
Dynamic;170;170;6;71;0.00881633;
Dynamic;170;170;6;81;0.0100716;
Dynamic;170;170;6;91;0.0118079;
Dynamic;170;170;6;101;0.0126753;
Dynamic;170;170;6;111;0.0139202;
Dynamic;170;170;6;121;0.0151041;
Dynamic;170;170;6;131;0.0162513;
Dynamic;170;170;6;141;0.0184174;
Dynamic;170;170;6;151;0.0188518;
Dynamic;170;170;6;161;0.0196727;
Dynamic;170;170;7;1;0.00303288;
Dynamic;170;170;7;11;0.00398082;
Dynamic;170;170;7;21;0.00507454;
Dynamic;170;170;7;31;0.00380502;
Dynamic;170;170;7;41;0.0050343;
Dynamic;170;170;7;51;0.00635019;
Dynamic;170;170;7;61;0.00756664;
Dynamic;170;170;7;71;0.00879891;
Dynamic;170;170;7;81;0.0100951;
Dynamic;170;170;7;91;0.0113334;
Dynamic;170;170;7;101;0.0125422;
Dynamic;170;170;7;111;0.0137621;
Dynamic;170;170;7;121;0.0151076;
Dynamic;170;170;7;131;0.0163672;
Dynamic;170;170;7;141;0.0179539;
Dynamic;170;170;7;151;0.0184597;
Dynamic;170;170;7;161;0.0196038;
Dynamic;170;170;8;1;0.0029805;
Dynamic;170;170;8;11;0.00312375;
Dynamic;170;170;8;21;0.00368251;
Dynamic;170;170;8;31;0.00403664;
Dynamic;170;170;8;41;0.00509752;
Dynamic;170;170;8;51;0.00907114;
Dynamic;170;170;8;61;0.00873535;
Dynamic;170;170;8;71;0.0133069;
Dynamic;170;170;8;81;0.0125625;
Dynamic;170;170;8;91;0.0114503;
Dynamic;170;170;8;101;0.0126619;
Dynamic;170;170;8;111;0.0174582;
Dynamic;170;170;8;121;0.015138;
Dynamic;170;170;8;131;0.0163944;
Dynamic;170;170;8;141;0.022382;
Dynamic;170;170;8;151;0.0184328;
Dynamic;170;170;8;161;0.0204813;
Dynamic;180;180;1;1;0.0251789;
Dynamic;180;180;1;11;0.0250198;
Dynamic;180;180;1;21;0.0253124;
Dynamic;180;180;1;31;0.0253166;
Dynamic;180;180;1;41;0.0249694;
Dynamic;180;180;1;51;0.0256468;
Dynamic;180;180;1;61;0.0252725;
Dynamic;180;180;1;71;0.0253844;
Dynamic;180;180;1;81;0.0250314;
Dynamic;180;180;1;91;0.0254211;
Dynamic;180;180;1;101;0.0253343;
Dynamic;180;180;1;111;0.0252328;
Dynamic;180;180;1;121;0.0252378;
Dynamic;180;180;1;131;0.0248804;
Dynamic;180;180;1;141;0.0253231;
Dynamic;180;180;1;151;0.0252286;
Dynamic;180;180;1;161;0.02525;
Dynamic;180;180;1;171;0.0256061;
Dynamic;180;180;2;1;0.0124377;
Dynamic;180;180;2;11;0.0125046;
Dynamic;180;180;2;21;0.013087;
Dynamic;180;180;2;31;0.0129707;
Dynamic;180;180;2;41;0.013433;
Dynamic;180;180;2;51;0.0138685;
Dynamic;180;180;2;61;0.0162101;
Dynamic;180;180;2;71;0.0147445;
Dynamic;180;180;2;81;0.0136332;
Dynamic;180;180;2;91;0.0128052;
Dynamic;180;180;2;101;0.0140231;
Dynamic;180;180;2;111;0.0155882;
Dynamic;180;180;2;121;0.0169101;
Dynamic;180;180;2;131;0.0186838;
Dynamic;180;180;2;141;0.0197281;
Dynamic;180;180;2;151;0.0211437;
Dynamic;180;180;2;161;0.0221064;
Dynamic;180;180;2;171;0.0239042;
Dynamic;180;180;3;1;0.00850052;
Dynamic;180;180;3;11;0.00902053;
Dynamic;180;180;3;21;0.00868159;
Dynamic;180;180;3;31;0.00876509;
Dynamic;180;180;3;41;0.0112648;
Dynamic;180;180;3;51;0.0105539;
Dynamic;180;180;3;61;0.0086034;
Dynamic;180;180;3;71;0.00979536;
Dynamic;180;180;3;81;0.0111842;
Dynamic;180;180;3;91;0.0126296;
Dynamic;180;180;3;101;0.0140138;
Dynamic;180;180;3;111;0.0156463;
Dynamic;180;180;3;121;0.0169575;
Dynamic;180;180;3;131;0.0183069;
Dynamic;180;180;3;141;0.0197959;
Dynamic;180;180;3;151;0.0211169;
Dynamic;180;180;3;161;0.0225522;
Dynamic;180;180;3;171;0.0250133;
Dynamic;180;180;4;1;0.00631868;
Dynamic;180;180;4;11;0.0065516;
Dynamic;180;180;4;21;0.0074822;
Dynamic;180;180;4;31;0.00846942;
Dynamic;180;180;4;41;0.00770324;
Dynamic;180;180;4;51;0.00714923;
Dynamic;180;180;4;61;0.00863926;
Dynamic;180;180;4;71;0.00984233;
Dynamic;180;180;4;81;0.0114874;
Dynamic;180;180;4;91;0.0128095;
Dynamic;180;180;4;101;0.0148301;
Dynamic;180;180;4;111;0.0154088;
Dynamic;180;180;4;121;0.017132;
Dynamic;180;180;4;131;0.0182868;
Dynamic;180;180;4;141;0.0199126;
Dynamic;180;180;4;151;0.021499;
Dynamic;180;180;4;161;0.0224806;
Dynamic;180;180;4;171;0.023822;
Dynamic;180;180;5;1;0.00506193;
Dynamic;180;180;5;11;0.00601558;
Dynamic;180;180;5;21;0.00575714;
Dynamic;180;180;5;31;0.00779541;
Dynamic;180;180;5;41;0.0062587;
Dynamic;180;180;5;51;0.00750112;
Dynamic;180;180;5;61;0.00931446;
Dynamic;180;180;5;71;0.0101665;
Dynamic;180;180;5;81;0.0112528;
Dynamic;180;180;5;91;0.0129928;
Dynamic;180;180;5;101;0.0143393;
Dynamic;180;180;5;111;0.0158452;
Dynamic;180;180;5;121;0.0172788;
Dynamic;180;180;5;131;0.0195946;
Dynamic;180;180;5;141;0.0198889;
Dynamic;180;180;5;151;0.0215003;
Dynamic;180;180;5;161;0.0226427;
Dynamic;180;180;5;171;0.0244051;
Dynamic;180;180;6;1;0.00430028;
Dynamic;180;180;6;11;0.00480965;
Dynamic;180;180;6;21;0.00627431;
Dynamic;180;180;6;31;0.0044431;
Dynamic;180;180;6;41;0.00589802;
Dynamic;180;180;6;51;0.00771346;
Dynamic;180;180;6;61;0.0087924;
Dynamic;180;180;6;71;0.0102184;
Dynamic;180;180;6;81;0.012006;
Dynamic;180;180;6;91;0.0138503;
Dynamic;180;180;6;101;0.014458;
